Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
27/09/2016,"11,831","11,126.80","11,831.00","11,126.80",5.66M,5.33%
26/09/2016,"11,232","11,302.80","11,302.80","11,126.80",975.59K,-0.62%
23/09/2016,"11,303","11,302.80","11,302.80","11,162.00",947.48K,0.00%
22/09/2016,"11,303","11,338.00","11,478.90","11,267.60",632.33K,-0.31%
21/09/2016,"11,338","11,126.80","11,478.90","11,126.80",1.21M,0.62%
20/09/2016,"11,268","11,091.60","11,267.60","10,950.70",1.24M,1.27%
19/09/2016,"11,127","11,197.20","11,232.40","11,091.60",462.59K,-0.32%
16/09/2016,"11,162","11,197.20","11,197.20","10,985.90",954.17K,-0.31%
15/09/2016,"11,197","11,197.20","11,267.60","11,091.60",1.15M,0.00%
14/09/2016,"11,197","11,267.60","11,338.00","11,197.20",820.46K,-1.85%
13/09/2016,"11,409","11,408.50","11,478.90","11,338.00",600.53K,-0.61%
12/9/2016,"11,479","11,549.30","11,584.50","11,338.00",1.03M,0.00%
9/9/2016,"11,479","11,408.50","11,478.90","11,408.50",563.31K,0.00%
8/9/2016,"11,479","11,478.90","11,478.90","11,267.60",681.22K,1.24%
7/9/2016,"11,338","11,338.00","11,408.50","11,197.20",1.67M,0.00%
6/9/2016,"11,338","11,338.00","11,478.90","11,338.00",1.04M,-1.83%
5/9/2016,"11,549","11,478.90","11,549.30","11,197.20",1.64M,0.00%
1/9/2016,"11,549","11,549.30","11,549.30","11,338.00",1.13M,0.00%
31/08/2016,"11,549","11,549.30","11,619.70","11,478.90",924.31K,-0.61%
30/08/2016,"11,620","11,549.30","11,619.70","11,478.90",586.35K,0.00%
29/08/2016,"11,620","11,619.70","11,690.20","11,549.30",1.37M,0.61%
26/08/2016,"11,549","11,549.30","11,760.60","11,478.90",1.63M,0.61%
25/08/2016,"11,479","11,478.90","11,549.30","11,338.00",884.41K,0.00%
24/08/2016,"11,479","11,619.70","11,619.70","11,408.50",2.03M,-1.21%
23/08/2016,"11,620","11,549.30","11,619.70","11,478.90",1.14M,0.00%
22/08/2016,"11,620","11,549.30","11,690.20","11,549.30",1.58M,-0.60%
19/08/2016,"11,690","11,760.60","11,760.60","11,478.90",2.55M,-0.60%
18/08/2016,"11,761","11,831.00","11,831.00","11,619.70",1.69M,-1.18%
17/08/2016,"11,901","11,901.40","11,971.80","11,760.60",358.70K,0.00%
16/08/2016,"11,901","12,042.30","12,042.30","11,831.00",1.04M,-1.17%
15/08/2016,"12,042","11,901.40","12,042.30","11,831.00",795.91K,0.00%
12/8/2016,"12,042","12,042.30","12,183.10","11,831.00",546.85K,-1.16%
11/8/2016,"12,183","11,901.40","12,183.10","11,760.60",1.55M,2.37%
10/8/2016,"11,901","11,478.90","11,901.40","11,478.90",1.44M,2.42%
9/8/2016,"11,620","11,690.20","11,760.60","11,549.30",653.88K,-0.60%
8/8/2016,"11,690","11,619.70","11,690.20","11,408.50",1.95M,-0.60%
5/8/2016,"11,761","11,760.60","11,831.00","11,478.90",2.13M,-1.18%
4/8/2016,"11,901","12,042.30","12,112.70","11,901.40",1.42M,-1.17%
3/8/2016,"12,042","12,112.70","12,112.70","11,831.00",1.66M,0.00%
2/8/2016,"12,042","12,324.00","12,324.00","11,971.80",1.47M,-2.84%
1/8/2016,"12,394","12,535.20","12,535.20","12,253.50",890.31K,0.00%
29/07/2016,"12,394","12,324.00","12,394.40","12,253.50",1.01M,0.00%
28/07/2016,"12,394","12,394.40","12,535.20","12,324.00",630.85K,-0.56%
27/07/2016,"12,465","12,253.50","12,535.20","12,253.50",1.37M,1.14%
26/07/2016,"12,324","12,394.40","12,464.80","12,253.50",1.08M,-0.57%
25/07/2016,"12,394","12,464.80","12,535.20","12,324.00",731.05K,-0.56%
22/07/2016,"12,465","12,394.40","12,464.80","12,183.10",2.53M,0.00%
21/07/2016,"12,465","12,464.80","12,605.70","12,394.40",2.14M,0.00%
20/07/2016,"12,465","12,676.10","12,746.50","12,464.80",1.71M,-1.67%
19/07/2016,"12,676","13,098.60","13,098.60","12,535.20",3.47M,-3.23%
18/07/2016,"13,099","12,887.30","13,169.00","12,746.50",2.62M,0.54%
15/07/2016,"13,028","13,028.20","13,098.60","12,887.30",1.41M,-0.54%
14/07/2016,"13,099","13,098.60","13,450.70","13,098.60",5.43M,0.54%
13/07/2016,"13,028","12,535.20","13,169.00","12,535.20",5.44M,3.93%
12/7/2016,"12,535","12,605.70","12,605.70","12,394.40",864.85K,0.00%
11/7/2016,"12,535","12,535.20","12,746.50","12,324.00",2.53M,0.00%
8/7/2016,"12,535","12,605.70","12,605.70","12,183.10",1.59M,-0.56%
7/7/2016,"12,606","12,535.20","12,605.70","12,464.80",757.25K,0.00%
6/7/2016,"12,606","12,535.20","12,605.70","12,464.80",752.41K,-0.56%
5/7/2016,"12,676","12,324.00","12,816.90","12,253.50",2.60M,2.86%
4/7/2016,"12,324","12,253.50","12,324.00","12,042.30",1.96M,0.58%
1/7/2016,"12,254","12,253.50","12,394.40","12,183.10",991.68K,-0.57%
30/06/2016,"12,324","12,394.40","12,464.80","12,253.50",804.39K,-0.57%
29/06/2016,"12,394","12,324.00","12,535.20","12,253.50",1.36M,0.57%
28/06/2016,"12,324","12,324.00","12,324.00","12,112.70",442.36K,0.00%
27/06/2016,"12,324","12,183.10","12,324.00","12,042.30",1.01M,-1.13%
24/06/2016,"12,465","12,605.70","12,605.70","11,901.40",2.44M,-1.67%
23/06/2016,"12,676","12,605.70","12,746.50","12,535.20",961.51K,0.56%
22/06/2016,"12,606","12,676.10","12,676.10","12,535.20",466.97K,-0.56%
21/06/2016,"12,676","12,816.90","12,816.90","12,605.70",724.20K,0.00%
20/06/2016,"12,676","12,605.70","12,676.10","12,535.20",749.56K,0.00%
17/06/2016,"12,676","12,676.10","12,746.50","12,464.80",1.21M,0.00%
16/06/2016,"12,676","12,816.90","12,887.30","12,676.10",1.03M,-0.55%
15/06/2016,"12,747","12,676.10","12,887.30","12,676.10",1.09M,0.00%
14/06/2016,"12,747","12,746.50","12,887.30","12,676.10",1.40M,-1.09%
13/06/2016,"12,887","13,028.20","13,098.60","12,816.90",1.12M,-1.61%
10/6/2016,"13,099","13,169.00","13,380.30","13,098.60",4.95M,-1.06%
9/6/2016,"13,240","12,887.30","13,309.90","12,816.90",3.70M,2.73%
8/6/2016,"12,887","12,676.10","13,028.20","12,676.10",2.14M,1.10%
7/6/2016,"12,747","12,887.30","12,887.30","12,676.10",1.45M,-0.55%
6/6/2016,"12,817","12,887.30","12,887.30","12,676.10",1.36M,-0.55%
3/6/2016,"12,887","13,028.20","13,098.60","12,887.30",1.40M,-1.08%
2/6/2016,"13,028","12,887.30","13,028.20","12,816.90",1.05M,1.09%
1/6/2016,"12,887","12,676.10","12,957.80","12,676.10",1.30M,0.55%
31/05/2016,"12,817","12,816.90","12,957.80","12,746.50",2.28M,0.55%
30/05/2016,"12,747","12,535.20","12,816.90","12,464.80",831.75K,1.69%
27/05/2016,"12,535","12,324.00","12,535.20","12,183.10",1.84M,1.71%
26/05/2016,"12,324","12,535.20","12,605.70","12,253.50",2.02M,-2.23%
25/05/2016,"12,606","12,676.10","12,816.90","12,605.70",1.18M,0.00%
24/05/2016,"12,606","12,605.70","12,746.50","12,464.80",2.07M,0.00%
23/05/2016,"12,606","12,887.30","12,957.80","12,605.70",1.92M,-2.19%
20/05/2016,"12,887","13,098.60","13,239.50","12,816.90",2.49M,-1.61%
19/05/2016,"13,099","13,309.90","13,380.30","13,098.60",1.22M,-2.11%
18/05/2016,"13,380","13,380.30","13,591.60","13,309.90",2.50M,0.00%
17/05/2016,"13,380","13,239.50","13,521.10","13,169.00",4.04M,2.15%
16/05/2016,"13,099","13,098.60","13,239.50","13,028.20",1.98M,-0.53%
13/05/2016,"13,169","13,098.60","13,309.90","13,028.20",3.90M,0.00%
12/5/2016,"13,169","13,169.00","13,169.00","12,957.80",2.70M,0.54%
11/5/2016,"13,099","13,028.20","13,169.00","12,957.80",3.93M,1.64%
10/5/2016,"12,887","12,464.80","13,028.20","12,324.00",4.67M,2.81%
9/5/2016,"12,535","12,816.90","12,957.80","12,464.80",2.66M,-1.66%
6/5/2016,"12,747","12,464.80","12,957.80","12,464.80",5.49M,2.26%
5/5/2016,"12,465","12,112.70","12,676.10","12,112.70",3.82M,2.31%
4/5/2016,"12,183","12,183.10","12,464.80","11,971.80",1.79M,-1.14%
29/04/2016,"12,324","11,619.70","12,324.00","11,619.70",3.82M,6.06%
28/04/2016,"11,620","11,971.80","12,042.30","11,619.70",1.09M,-2.94%
27/04/2016,"11,972","12,253.50","12,253.50","11,831.00",1.54M,-1.73%
26/04/2016,"12,183","12,324.00","12,324.00","12,042.30",1.20M,-1.14%
25/04/2016,"12,324","12,324.00","12,676.10","12,324.00",4.97M,2.94%
22/04/2016,"11,972","11,126.80","11,971.80","11,056.40",3.54M,6.92%
21/04/2016,"11,197","11,126.80","11,197.20","10,985.90",1.07M,1.27%
20/04/2016,"11,056","11,056.40","11,197.20","10,985.90",1.34M,0.64%
19/04/2016,"10,986","11,197.20","11,197.20","10,985.90",1.38M,-2.50%
15/04/2016,"11,268","11,408.50","11,408.50","11,197.20",882.10K,0.63%
14/04/2016,"11,197","11,126.80","11,478.90","11,056.40",2.07M,0.63%
13/04/2016,"11,127","11,267.60","11,338.00","10,915.50",2.62M,-2.47%
12/4/2016,"11,409","11,619.70","11,690.20","11,338.00",1.93M,-2.99%
11/4/2016,"11,761","11,831.00","11,901.40","11,619.70",1.65M,-0.60%
8/4/2016,"11,831","11,901.40","11,901.40","11,831.00",326.79K,-0.59%
7/4/2016,"11,901","11,971.80","11,971.80","11,831.00",569.73K,0.00%
6/4/2016,"11,901","11,690.20","11,901.40","11,690.20",1.51M,1.81%
5/4/2016,"11,690","11,619.70","11,760.60","11,619.70",550.08K,0.61%
4/4/2016,"11,620","11,690.20","11,971.80","11,619.70",962.12K,-0.60%
1/4/2016,"11,690","11,831.00","11,971.80","11,690.20",1.49M,-0.60%
31/03/2016,"11,761","12,042.30","12,112.70","11,760.60",967.71K,-1.18%
30/03/2016,"11,901","11,901.40","11,971.80","11,760.60",1.04M,0.00%
29/03/2016,"11,901","11,971.80","12,112.70","11,901.40",877.67K,-1.74%
28/03/2016,"12,113","12,253.50","12,253.50","12,042.30",729.87K,-0.58%
25/03/2016,"12,183","12,112.70","12,183.10","11,901.40",1.85M,0.58%
24/03/2016,"12,113","12,324.00","12,324.00","12,112.70",1.19M,-2.27%
23/03/2016,"12,394","12,183.10","12,394.40","12,183.10",1.25M,1.73%
22/03/2016,"12,183","12,394.40","12,394.40","12,183.10",1.65M,-1.70%
21/03/2016,"12,394","12,464.80","12,605.70","12,394.40",1.84M,0.00%
18/03/2016,"12,394","12,464.80","12,464.80","12,183.10",1.20M,-0.56%
17/03/2016,"12,465","12,535.20","12,605.70","12,464.80",1.22M,0.00%
16/03/2016,"12,465","12,324.00","12,535.20","12,253.50",1.76M,1.14%
15/03/2016,"12,324","12,464.80","12,464.80","12,253.50",1.52M,-1.13%
14/03/2016,"12,465","12,535.20","12,605.70","12,394.40",1.22M,0.00%
11/3/2016,"12,465","12,605.70","12,676.10","12,464.80",1.63M,0.00%
10/3/2016,"12,465","12,394.40","12,464.80","12,253.50",1.20M,1.72%
9/3/2016,"12,254","12,535.20","12,605.70","12,183.10",1.56M,-2.25%
8/3/2016,"12,535","12,605.70","12,676.10","12,464.80",1.87M,-0.56%
7/3/2016,"12,606","12,816.90","12,816.90","12,605.70",2.16M,-1.10%
4/3/2016,"12,747","12,816.90","12,887.30","12,746.50",1.48M,-0.55%
3/3/2016,"12,817","12,887.30","12,957.80","12,676.10",1.60M,-0.55%
2/3/2016,"12,887","12,676.10","12,887.30","12,605.70",2.28M,3.39%
1/3/2016,"12,465","12,464.80","12,746.50","12,464.80",2.35M,0.00%
29/02/2016,"12,465","12,816.90","12,887.30","12,464.80",3.12M,-3.80%
26/02/2016,"12,958","13,028.20","13,169.00","12,816.90",2.28M,0.55%
25/02/2016,"12,887","13,098.60","13,380.30","12,746.50",4.11M,1.10%
24/02/2016,"12,747","11,901.40","12,746.50","11,831.00",7.27M,6.47%
23/02/2016,"11,972","12,183.10","12,253.50","11,901.40",2.35M,-1.16%
22/02/2016,"12,113","11,760.60","12,112.70","11,690.20",2.83M,4.24%
19/02/2016,"11,620","11,408.50","11,760.60","11,338.00",2.07M,2.48%
18/02/2016,"11,338","11,408.50","11,549.30","11,338.00",1.61M,0.62%
17/02/2016,"11,268","11,478.90","11,478.90","11,267.60",1.90M,-1.84%
16/02/2016,"11,479","11,619.70","11,619.70","11,408.50",982.57K,-0.61%
15/02/2016,"11,549","11,478.90","11,619.70","11,338.00",569.60K,0.00%
5/2/2016,"11,549","11,408.50","11,549.30","11,338.00",617.22K,1.23%
4/2/2016,"11,409","11,619.70","11,690.20","11,408.50",1.38M,-1.22%
3/2/2016,"11,549","11,338.00","11,549.30","11,267.60",903.90K,1.23%
2/2/2016,"11,409","11,478.90","11,831.00","11,267.60",1.04M,-0.61%
1/2/2016,"11,479","11,619.70","11,901.40","11,478.90",2.05M,-2.98%
29/01/2016,"11,831","11,619.70","11,901.40","11,549.30",2.22M,1.82%
28/01/2016,"11,620","12,324.00","12,324.00","11,619.70",2.33M,-4.07%
27/01/2016,"12,113","11,619.70","12,183.10","11,549.30",2.91M,4.24%
26/01/2016,"11,620","11,478.90","11,831.00","10,915.50",3.37M,3.12%
25/01/2016,"11,268","10,985.90","11,267.60","10,915.50",2.47M,6.67%
22/01/2016,"10,563","11,126.80","11,197.20","10,352.10",6.76M,-5.06%
21/01/2016,"11,127","11,831.00","11,901.40","11,126.80",3.40M,-6.51%
20/01/2016,"11,901","12,042.30","12,042.30","11,831.00",956.00K,-1.17%
19/01/2016,"12,042","11,690.20","12,112.70","11,690.20",2.02M,3.01%
18/01/2016,"11,690","12,253.50","12,253.50","11,690.20",4.61M,-6.74%
15/01/2016,"12,535","13,028.20","13,239.50","12,535.20",1.68M,-3.78%
14/01/2016,"13,028","13,239.50","13,309.90","12,957.80",1.40M,-2.63%
13/01/2016,"13,380","13,662.00","13,732.40","13,309.90",664.74K,-1.55%
12/1/2016,"13,592","13,380.30","13,591.60","13,380.30",774.28K,1.58%
11/1/2016,"13,380","13,380.30","13,591.60","13,309.90",1.14M,1.06%
8/1/2016,"13,240","13,591.60","13,591.60","12,887.30",1.53M,-2.59%
7/1/2016,"13,592","14,154.90","14,225.40","13,380.30",3.25M,-4.46%
6/1/2016,"14,225","14,084.50","14,295.80","14,084.50",1.13M,0.50%
5/1/2016,"14,155","14,225.40","14,366.20","14,084.50",1.39M,-0.50%
4/1/2016,"14,225","14,647.90","14,647.90","14,225.40",1.28M,-1.94%
31/12/2015,"14,507","14,577.50","14,718.30","14,436.60",1.26M,-0.96%
30/12/2015,"14,648","14,577.50","14,859.20","14,577.50",1.56M,0.48%
29/12/2015,"14,578","14,295.80","14,577.50","14,154.90",1.23M,2.48%
28/12/2015,"14,225","14,366.20","14,436.60","14,084.50",1.97M,-0.98%
25/12/2015,"14,366","14,436.60","14,647.90","14,366.20",1.48M,-0.49%
24/12/2015,"14,437","14,718.30","14,718.30","14,436.60",786.96K,-0.97%
23/12/2015,"14,578","14,718.30","14,929.60","14,577.50",831.24K,-0.96%
22/12/2015,"14,718","14,577.50","15,000.00","14,507.10",1.81M,0.97%
21/12/2015,"14,578","14,718.30","14,788.80","14,507.10",2.88M,-2.82%
18/12/2015,"15,000","14,859.20","15,140.90","14,859.20",1.63M,-0.93%
17/12/2015,"15,141","15,352.10","15,352.10","14,929.60",2.47M,4.37%
16/12/2015,"14,507","14,084.50","14,647.90","14,084.50",8.12M,3.00%
15/12/2015,"14,085","14,084.50","14,295.80","13,943.70",2.15M,0.00%
14/12/2015,"14,085","14,084.50","14,366.20","14,014.10",603.19K,-0.50%
11/12/2015,"14,155","14,225.40","14,366.20","14,154.90",1.18M,-0.99%
10/12/2015,"14,296","14,295.80","14,507.10","14,225.40",862.17K,-1.46%
9/12/2015,"14,507","14,929.60","14,929.60","14,507.10",398.97K,-1.90%
8/12/2015,"14,789","14,295.80","14,788.80","14,225.40",1.08M,2.44%
7/12/2015,"14,437","14,436.60","14,647.90","14,366.20",773.64K,-1.44%
4/12/2015,"14,648","14,859.20","14,929.60","14,647.90",730.04K,-2.35%
3/12/2015,"15,000","15,070.40","15,070.40","14,929.60",1.14M,0.47%
2/12/2015,"14,930","14,647.90","15,281.70","14,647.90",1.69M,2.42%
1/12/2015,"14,578","14,295.80","14,647.90","14,225.40",1.00M,1.47%
30/11/2015,"14,366","14,788.80","14,788.80","14,154.90",1.57M,-4.23%
27/11/2015,"15,000","15,281.70","15,281.70","14,929.60",1.30M,-1.39%
26/11/2015,"15,211","15,070.40","15,493.00","15,070.40",3.10M,-4.42%
25/11/2015,"15,916","15,985.90","16,197.20","15,774.70",565.59K,-1.31%
24/11/2015,"16,127","16,267.60","16,338.10","16,056.40",720.89K,-1.29%
23/11/2015,"16,338","16,408.50","16,549.30","16,338.10",607.52K,-1.28%
20/11/2015,"16,549","16,478.90","16,549.30","16,338.10",1.00M,0.43%
19/11/2015,"16,479","16,549.30","16,619.70","16,408.50",279.49K,0.00%
18/11/2015,"16,479","16,478.90","16,549.30","16,408.50",473.54K,0.00%
17/11/2015,"16,479","16,619.70","16,619.70","16,408.50",613.47K,-0.43%
16/11/2015,"16,549","16,619.70","16,690.20","16,408.50",257.45K,-0.84%
13/11/2015,"16,690","16,408.50","16,690.20","16,197.20",726.27K,1.72%
12/11/2015,"16,409","16,267.60","16,478.90","16,126.80",908.46K,0.87%
11/11/2015,"16,268","16,478.90","16,549.30","16,267.60",358.80K,-1.28%
10/11/2015,"16,479","16,690.20","16,690.20","16,408.50",811.12K,-1.27%
9/11/2015,"16,690","16,619.70","16,831.00","16,549.30",453.16K,0.42%
6/11/2015,"16,620","16,619.70","16,901.40","16,478.90",880.98K,0.00%
5/11/2015,"16,620","16,619.70","16,760.60","16,549.30",727.39K,-0.42%
4/11/2015,"16,690","16,901.40","17,042.30","16,690.20",950.43K,-1.25%
3/11/2015,"16,901","16,971.90","16,971.90","16,760.60",863.08K,-0.42%
2/11/2015,"16,972","16,901.40","17,183.10","16,901.40",1.08M,0.00%
30/10/2015,"16,972","16,971.90","17,112.70","16,901.40",559.35K,-0.41%
29/10/2015,"17,042","17,042.30","17,112.70","16,901.40",917.87K,0.83%
28/10/2015,"16,901","17,112.70","17,253.50","16,901.40",733.50K,-1.64%
27/10/2015,"17,183","17,183.10","17,324.00","17,112.70",955.27K,0.41%
26/10/2015,"17,113","17,394.40","17,394.40","17,112.70",935.45K,-1.22%
23/10/2015,"17,324","17,253.50","17,394.40","17,112.70",1.35M,2.07%
22/10/2015,"16,972","16,901.40","17,183.10","16,760.60",392.93K,0.42%
21/10/2015,"16,901","16,901.40","17,112.70","16,760.60",942.23K,0.00%
20/10/2015,"16,901","17,183.10","17,253.50","16,901.40",1.25M,-2.04%
19/10/2015,"17,254","17,253.50","17,324.00","17,112.70",741.80K,0.00%
16/10/2015,"17,254","17,183.10","17,394.40","17,112.70",1.33M,0.41%
15/10/2015,"17,183","17,253.50","17,394.40","17,042.30",1.55M,0.00%
14/10/2015,"17,183","17,324.00","17,324.00","17,112.70",976.19K,-0.81%
13/10/2015,"17,324","17,253.50","17,464.80","17,183.10",985.53K,0.41%
12/10/2015,"17,254","17,042.30","17,535.20","17,042.30",1.29M,0.41%
9/10/2015,"17,183","17,253.50","17,535.20","17,042.30",2.27M,0.83%
8/10/2015,"17,042","16,901.40","17,253.50","16,901.40",1.13M,0.83%
7/10/2015,"16,901","17,464.80","17,464.80","16,901.40",961.98K,-2.44%
6/10/2015,"17,324","16,901.40","17,394.40","16,901.40",2.25M,4.24%
5/10/2015,"16,620","16,478.90","16,690.20","16,408.50",628.30K,1.72%
2/10/2015,"16,338","16,549.30","16,549.30","16,338.10",726.07K,-1.28%
1/10/2015,"16,549","16,619.70","16,831.00","16,549.30",252.80K,-0.84%
30/09/2015,"16,690","16,549.30","16,831.00","16,549.30",755.10K,0.85%
29/09/2015,"16,549","16,338.10","16,619.70","16,267.60",1.67M,0.00%
28/09/2015,"16,549","16,901.40","16,901.40","16,549.30",1.04M,-2.08%
25/09/2015,"16,901","16,831.00","17,042.30","16,760.60",958.61K,0.42%
24/09/2015,"16,831","17,112.70","17,253.50","16,831.00",1.48M,-1.24%
23/09/2015,"17,042","16,971.90","17,112.70","16,760.60",2.93M,-1.63%
22/09/2015,"17,324","17,464.80","17,535.20","17,183.10",1.12M,-0.81%
21/09/2015,"17,465","17,253.50","17,605.70","16,901.40",958.18K,1.22%
18/09/2015,"17,254","16,267.60","17,464.80","16,267.60",8.70M,-1.21%
17/09/2015,"17,465","17,464.80","17,464.80","17,464.80",85.74K,-6.77%
16/09/2015,"18,732","18,732.40","18,732.40","18,732.40",164.21K,-6.67%
15/09/2015,"20,071","20,070.50","20,070.50","19,577.50",11.45M,6.74%
14/09/2015,"18,803","18,802.80","18,802.80","18,802.80",1.68M,6.80%
11/9/2015,"17,606","17,816.90","18,028.20","17,535.20",2.23M,-1.57%
10/9/2015,"17,887","17,816.90","18,239.50","17,746.50",2.39M,-1.55%
9/9/2015,"18,169","18,662.00","18,662.00","18,098.60",3.76M,1.57%
8/9/2015,"17,887","16,760.60","17,887.30","16,760.60",5.40M,6.72%
7/9/2015,"16,761","16,619.70","17,112.70","16,478.90",2.76M,3.48%
4/9/2015,"16,197","16,197.20","16,549.30","16,197.20",1.15M,-1.29%
3/9/2015,"16,409","16,619.70","16,619.70","16,126.80",2.05M,-1.27%
1/9/2015,"16,620","16,197.20","16,690.20","16,126.80",2.12M,1.72%
31/08/2015,"16,338","16,408.50","16,478.90","16,056.40",2.15M,-0.43%
28/08/2015,"16,409","15,915.50","16,408.50","15,845.10",3.13M,3.10%
27/08/2015,"15,916","15,704.20","15,985.90","15,563.40",3.19M,3.67%
26/08/2015,"15,352","14,366.20","15,352.10","14,366.20",2.34M,6.86%
25/08/2015,"14,366","13,380.30","14,507.10","13,380.30",2.93M,3.03%
24/08/2015,"13,944","14,929.60","14,929.60","13,943.70",4.83M,-6.60%
21/08/2015,"14,930","14,647.90","15,070.40","14,084.50",3.27M,-0.93%
20/08/2015,"15,070","15,140.90","15,563.40","14,929.60",1.43M,-2.73%
19/08/2015,"15,493","14,859.20","15,845.10","14,859.20",1.64M,0.00%
18/08/2015,"15,493","14,647.90","15,493.00","14,507.10",2.68M,4.76%
17/08/2015,"14,789","15,704.20","15,774.70","14,718.30",3.66M,-6.25%
14/08/2015,"15,775","15,563.40","16,056.40","15,422.60",1.52M,1.95%
13/08/2015,"15,473","16,078.00","16,078.00","15,472.60",3.41M,-3.77%
12/8/2015,"16,078","16,279.90","16,414.40","16,010.80",2.29M,-2.45%
11/8/2015,"16,482","16,145.30","16,885.30","16,078.00",3.83M,2.51%
10/8/2015,"16,078","15,741.70","16,078.00","15,674.40",975.96K,2.14%
7/8/2015,"15,742","15,741.70","15,876.20","15,472.60",1.80M,0.00%
6/8/2015,"15,742","16,279.90","16,347.10","15,539.90",3.27M,-2.90%
5/8/2015,"16,213","16,010.80","16,347.10","16,010.80",2.22M,1.69%
4/8/2015,"15,944","16,750.80","16,818.00","15,876.20",3.95M,-4.82%
3/8/2015,"16,751","17,019.90","17,019.90","16,347.10",4.67M,-2.35%
31/07/2015,"17,154","17,625.30","17,759.80","17,154.40",2.05M,-1.54%
30/07/2015,"17,424","17,356.20","17,558.00","17,221.70",1.35M,0.39%
29/07/2015,"17,356","17,625.30","17,759.80","17,288.90",2.44M,-0.77%
28/07/2015,"17,491","17,692.60","17,961.70","17,490.80",2.42M,-1.14%
27/07/2015,"17,693","17,221.70","17,827.10","17,221.70",2.30M,2.34%
24/07/2015,"17,289","17,423.50","17,558.00","17,221.70",1.92M,-0.77%
23/07/2015,"17,424","17,827.10","18,028.90","17,423.50",4.00M,-1.89%
22/07/2015,"17,760","16,683.50","17,759.80","16,683.50",2.36M,5.60%
21/07/2015,"16,818","16,818.00","17,087.10","16,683.50",2.63M,0.00%
20/07/2015,"16,818","16,818.00","17,019.90","16,481.70",3.54M,-1.57%
17/07/2015,"17,087","17,288.90","17,356.20","17,087.10",2.11M,-1.55%
16/07/2015,"17,356","17,356.20","17,490.80","17,019.90",2.63M,-0.77%
15/07/2015,"17,491","17,827.10","18,096.20","17,356.20",3.84M,-1.51%
14/07/2015,"17,760","17,288.90","18,096.20","17,154.40",4.07M,2.33%
13/07/2015,"17,356","17,288.90","17,625.30","16,952.60",3.18M,0.39%
10/7/2015,"17,289","17,288.90","17,423.50","17,019.90",5.15M,1.58%
9/7/2015,"17,020","16,952.60","17,625.30","16,885.30",6.93M,-2.32%
8/7/2015,"17,424","17,692.60","18,432.60","16,885.30",5.84M,-3.00%
7/7/2015,"17,962","17,019.90","18,163.50","16,616.20",4.12M,5.53%
6/7/2015,"17,020","16,750.80","17,221.70","16,616.20",3.79M,2.85%
3/7/2015,"16,549","16,145.30","16,818.00","15,809.00",3.56M,5.13%
2/7/2015,"15,742","14,665.30","15,741.70","14,665.30",5.32M,6.85%
1/7/2015,"14,733","14,934.40","15,001.70","14,598.10",1.89M,-0.90%
30/06/2015,"14,867","14,799.90","15,270.80","14,799.90",2.69M,-0.45%
29/06/2015,"14,934","14,329.00","15,001.70","14,261.70",2.83M,3.26%
26/06/2015,"14,464","15,270.80","15,270.80","14,463.50",3.90M,-5.29%
25/06/2015,"15,271","15,136.20","15,338.00","14,867.10",2.05M,0.44%
24/06/2015,"15,204","15,203.50","15,270.80","15,069.00",2.33M,-0.44%
23/06/2015,"15,271","15,136.20","15,338.00","15,001.70",2.58M,0.89%
22/06/2015,"15,136","14,665.30","15,136.20","14,665.30",4.29M,3.21%
19/06/2015,"14,665","14,530.80","14,934.40","14,463.50",2.56M,2.35%
18/06/2015,"14,329","14,463.50","14,598.10","14,329.00",917.72K,-0.93%
17/06/2015,"14,464","14,261.70","14,598.10","14,194.40",1.84M,0.00%
16/06/2015,"14,464","14,934.40","15,069.00","14,463.50",2.22M,-2.27%
15/06/2015,"14,800","14,329.00","14,799.90","14,261.70",2.69M,3.77%
12/6/2015,"14,262","14,396.20","14,530.80","14,194.40",1.70M,-0.93%
11/6/2015,"14,396","14,396.20","14,598.10","14,127.10",1.91M,0.94%
10/6/2015,"14,262","14,261.70","14,329.00","13,858.10",3.45M,0.00%
9/6/2015,"14,262","14,665.30","14,799.90","14,127.10",4.10M,-2.75%
8/6/2015,"14,665","15,001.70","15,203.50","14,665.30",3.92M,0.00%
5/6/2015,"14,665","13,790.80","14,732.60","13,790.80",3.87M,5.82%
4/6/2015,"13,858","13,858.10","14,194.40","13,723.50",3.64M,0.00%
3/6/2015,"13,858","13,925.30","14,261.70","13,589.00",2.25M,0.00%
2/6/2015,"13,858","14,059.90","14,732.60","13,790.80",4.87M,-1.44%
1/6/2015,"14,060","13,589.00","14,530.80","13,387.20",3.32M,3.47%
29/05/2015,"13,589","13,589.00","13,925.30","13,454.40",2.91M,-0.49%
28/05/2015,"13,656","13,185.30","13,925.30","13,050.80",3.97M,4.10%
27/05/2015,"13,118","12,849.00","13,387.20","12,781.70",2.98M,1.56%
26/05/2015,"12,916","12,512.60","12,983.50","12,445.30",3.76M,3.23%
25/05/2015,"12,513","12,243.50","12,579.90","12,243.50",1.54M,1.64%
22/05/2015,"12,311","11,974.40","12,378.10","11,974.40",2.49M,2.81%
21/05/2015,"11,974","12,041.70","12,176.30","11,974.40",1.30M,0.00%
20/05/2015,"11,974","11,638.10","12,041.70","11,638.10",1.45M,2.89%
19/05/2015,"11,638","11,638.10","11,705.40","11,503.50",634.00K,1.17%
